2160,19245.93,19367.5,19071.01,19071.01,19245.93,19245.93,19245.93
2220,19101.82,19138.99,18839.64,18900.27,19101.82,19101.82,19101.82
2280,18900.26,18900.26,18478.72,18790.0,18900.26,18900.26,18900.26
2340,18865.56,18900.0,18791.03,18870.0,18865.56,18865.56,18865.56
2400,18888.2,18900.0,18670.11,18670.11,18888.2,18888.2,18888.2
2460,18665.02,18697.15,18602.01,18641.21,18665.02,18665.02,18665.02
2520,18641.01,18641.01,18425.0,18550.01,18641.01,18641.01,18641.01
2580,18594.94,18850.0,18594.94,18850.0,18594.94,18594.94,18594.94
2640,18849.98,18849.98,18648.78,18779.98,18849.98,18849.98,18849.98
2700,18760.8,18849.9,18760.8,18837.19,18760.8,18760.8,18760.8
2760,18844.64,18849.97,18717.06,18849.97,18844.64,18844.64,18844.64
2820,18829.43,19159.99,18829.43,19039.01,18829.43,18829.43,18829.43
2880,19039.01,19097.0,18802.5,18873.0,19039.01,19039.01,19039.01
2940,18873.0,18990.0,18843.36,18868.35,18873.0,18873.0,18873.0
3000,18868.35,18899.37,18760.05,18851.9,18868.35,18868.35,18868.35
3060,18851.91,19095.99,18728.02,19040.0,18851.91,18851.91,18851.91
3120,19027.01,19045.0,18952.01,18975.0,19027.01,19027.01,19027.01
3180,18988.03,18988.03,18907.0,18914.36,18988.03,18988.03,18988.03
3240,18909.28,18946.33,18780.01,18780.02,18909.28,18909.28,18909.28
3300,18781.0,18893.3,18781.0,18841.01,18781.0,18781.0,18781.0
3360,18850.0,18907.76,18850.0,18899.92,18850.0,18850.0,18850.0
3420,18899.92,18899.92,18615.42,18658.98,18899.92,18899.92,18899.92
3480,18630.01,18630.01,18300.0,18300.01,18630.01,18630.01,18630.01
3540,18362.65,18429.34,17783.98,17856.0,18362.65,18362.65,18362.65
3600,17978.99,18291.2,17953.6,18178.99,17978.99,17978.99,17978.99
3660,18198.98,18488.0,18198.98,18225.0,18198.98,18198.98,18198.98
3720,18205.42,18205.42,17900.02,18015.37,18205.42,18205.42,18205.42
3780,18011.97,18200.01,18011.01,18148.0,18011.97,18011.97,18011.97
3840,18147.95,18431.0,18147.95,18416.18,18147.95,18147.95,18147.95
3900,18429.01,18499.99,18342.85,18360.02,18429.01,18429.01,18429.01
3960,18360.01,18360.02,18179.99,18320.01,18360.01,18360.01,18360.01
4020,18300.0,18300.01,17931.02,18024.0,18300.0,18300.0,18300.0
4080,18029.99,18130.0,17634.9,17789.2,18029.99,18029.99,18029.99
4140,17820.76,17820.76,16811.34,17200.0,17820.76,17820.76,17820.76
4200,17270.0,17648.2,17270.0,17450.1,17270.0,17270.0,17270.0
4260,17468.52,17905.51,17445.0,17838.73,17468.52,17468.52,17468.52
4320,17800.01,17800.53,14520.0,16915.0,17800.01,17800.01,17800.01
4380,16950.16,16950.16,15850.02,16532.0,16950.16,16950.16,16950.16
4440,16562.74,17473.0,16562.47,17473.0,16562.74,16562.74,16562.74
4500,17450.0,17450.0,16980.01,16980.01,17450.0,17450.0,17450.0
4560,16910.0,17199.99,16724.98,17094.93,16910.0,16910.0,16910.0
4620,17094.99,17094.99,16623.0,16661.33,17094.99,17094.99,17094.99
4680,16653.4,16687.1,16061.23,16480.7,16653.4,16653.4,16653.4
4740,16476.86,16848.0,16313.44,16551.36,16476.86,16476.86,16476.86
4800,16520.2,17098.0,16500.99,17098.0,16520.2,16520.2,16520.2
4860,17100.0,17100.0,16910.9,17051.21,17100.0,17100.0,17100.0
4920,17070.0,17499.98,17070.0,17388.72,17070.0,17070.0,17070.0
4980,17429.96,17493.99,17250.47,17435.81,17429.96,17429.96,17429.96
5040,17435.81,17889.97,17435.8,17889.97,17435.81,17435.81,17435.81
5100,17849.9,17852.06,17094.91,17170.0,17849.9,17849.9,17849.9
5160,17309.99,17552.35,17153.24,17233.56,17309.99,17309.99,17309.99
5220,17231.01,17231.01,16416.05,16489.23,17231.01,17231.01,17231.01
5280,16488.95,16583.31,16149.0,16416.61,16488.95,16488.95,16488.95
5340,16420.0,16997.7,16388.51,16928.99,16420.0,16420.0,16420.0
5400,16927.11,16929.98,16610.83,16929.98,16927.11,16927.11,16927.11
5460,16947.33,16950.84,16580.0,16857.46,16947.33,16947.33,16947.33
5520,16860.97,16860.97,16650.0,16743.61,16860.97,16860.97,16860.97
5580,16730.01,16730.01,16251.64,16370.11,16730.01,16730.01,16730.01
5640,16370.0,16490.0,15795.0,16396.15,16370.0,16370.0,16370.0
5700,16394.94,16588.9,16209.99,16496.9,16394.94,16394.94,16394.94
5760,16496.9,16787.72,16450.01,16719.93,16496.9,16496.9,16496.9
5820,16717.21,16717.21,16502.53,16550.01,16717.21,16717.21,16717.21
5880,16545.7,16700.0,16405.01,16447.5,16545.7,16545.7,16545.7
5940,16444.01,16950.5,16208.19,16950.5,16444.01,16444.01,16444.01
6000,16935.67,17158.15,16851.57,16950.0,16935.67,16935.67,16935.67
6060,16950.0,16950.0,16726.0,16829.01,16950.0,16950.0,16950.0
6120,16839.99,17249.0,16839.08,17222.88,16839.99,16839.99,16839.99
6180,17245.4,17357.14,17028.29,17215.01,17245.4,17245.4,17245.4
6240,17209.27,17209.27,16885.59,16950.01,17209.27,17209.27,17209.27
6300,16912.2,17069.99,16899.1,16960.91,16912.2,16912.2,16912.2
6360,16960.91,16960.91,16613.21,16744.99,16960.91,16960.91,16960.91
6420,16800.08,16850.0,16603.19,16753.18,16800.08,16800.08,16800.08
6480,16755.0,16899.47,16726.59,16790.52,16755.0,16755.0,16755.0
6540,16738.93,16764.24,16301.01,16353.71,16738.93,16738.93,16738.93
6600,16368.23,16540.99,16148.49,16148.49,16368.23,16368.23,16368.23
6660,16170.0,16199.99,15448.66,15699.99,16170.0,16170.0,16170.0
6720,15750.0,15971.54,15580.39,15761.35,15750.0,15750.0,15750.0
6780,15779.99,15899.8,15174.45,15445.0,15779.99,15779.99,15779.99
6840,15401.0,15655.46,15344.16,15509.73,15401.0,15401.0,15401.0
6900,15508.01,15572.99,15282.77,15457.93,15508.01,15508.01,15508.01
6960,15583.09,15583.09,15325.0,15391.12,15583.09,15583.09,15583.09
7020,15375.01,15834.81,15375.01,15758.31,15375.01,15375.01,15375.01
7080,15710.0,15998.99,15661.63,15760.52,15710.0,15710.0,15710.0
7140,15750.0,15805.0,15590.01,15758.8,15750.0,15750.0,15750.0
7200,15852.0,15946.7,15309.01,15309.01,15852.0,15852.0,15852.0
7260,15351.97,15389.01,14531.09,14829.75,15351.97,15351.97,15351.97
7320,14721.01,14950.0,13669.0,14170.17,14721.01,14721.01,14721.01
7380,14150.0,14383.55,12818.35,14268.91,14150.0,14150.0,14150.0
7440,14068.39,15288.02,14068.39,14960.48,14068.39,14068.39,14068.39
7500,14992.2,15064.99,14127.71,14307.86,14992.2,14992.2,14992.2
7560,14400.0,14627.43,13734.99,13734.99,14400.0,14400.0,14400.0
7620,13700.01,13941.01,12815.41,13660.92,13700.01,13700.01,13700.01
7680,13649.99,13840.05,13280.0,13550.02,13649.99,13649.99,13649.99
7740,13552.65,14200.0,13552.65,14013.38,13552.65,13552.65,13552.65
7800,14018.12,14699.98,13900.01,14299.06,14018.12,14018.12,14018.12
7860,14169.95,14197.48,13750.49,14074.07,14169.95,14169.95,14169.95
7920,14069.86,14261.72,13632.28,13795.35,14069.86,14069.86,14069.86
7980,13794.92,13794.92,12094.01,12094.01,13794.92,13794.92,13794.92
8040,12017.18,12484.99,10400.0,12117.99,12017.18,12017.18,12017.18
8100,12149.84,13589.98,11770.0,13299.99,12149.84,12149.84,12149.84
8160,13272.3,13272.3,12220.0,12998.18,13272.3,13272.3,13272.3
8220,12819.02,13449.98,12748.0,13134.19,12819.02,12819.02,12819.02
8280,13134.19,13499.98,12720.01,13489.0,13134.19,13134.19,13134.19
8340,13498.0,13599.0,13015.01,13410.0,13498.0,13498.0,13498.0
8400,13448.99,14775.18,13390.0,14763.38,13448.99,13448.99,13448.99
8460,14714.69,14750.17,14258.0,14475.04,14714.69,14714.69,14714.69
8520,14549.98,15489.99,14549.98,15452.97,14549.98,14549.98,14549.98
8580,15401.59,15401.59,13829.39,14229.47,15401.59,15401.59,15401.59
8640,14290.98,14720.68,14147.28,14460.02,14290.98,14290.98,14290.98
8700,14420.42,14577.9,14242.94,14350.2,14420.42,14420.42,14420.42
8760,14371.44,14736.0,14360.04,14550.01,14371.44,14371.44,14371.44
8820,14431.35,14977.78,14425.03,14976.0,14431.35,14431.35,14431.35
8880,14919.99,14991.96,14705.01,14800.0,14919.99,14919.99,14919.99
8940,14818.69,14846.0,14010.0,14318.72,14818.69,14818.69,14818.69
9000,14229.96,14332.37,13757.98,14277.5,14229.96,14229.96,14229.96
9060,14265.57,14692.98,14236.67,14503.01,14265.57,14265.57,14265.57
9120,14500.06,14799.99,14464.45,14643.14,14500.06,14500.06,14500.06
9180,14649.99,14872.99,14463.81,14863.52,14649.99,14649.99,14649.99
9240,14871.23,15120.0,14684.44,15080.99,14871.23,14871.23,14871.23
9300,15089.98,15459.0,15068.06,15459.0,15089.98,15089.98,15089.98
9360,15450.0,15450.0,15065.01,15325.0,15450.0,15450.0,15450.0
9420,15330.0,15399.99,15192.16,15399.99,15330.0,15330.0,15330.0
9480,15422.43,15997.8,15422.43,15997.8,15422.43,15422.43,15422.43
9540,15997.79,16260.88,15349.13,15501.09,15997.79,15997.79,15997.79
9600,15492.83,15774.95,15375.35,15771.86,15492.83,15492.83,15492.83
9660,15771.85,15771.85,15348.78,15590.05,15771.85,15771.85,15771.85
9720,15599.0,15678.65,15556.02,15584.8,15599.0,15599.0,15599.0
9780,15612.35,15648.99,15588.34,15611.15,15612.35,15612.35,15612.35
9840,15615.0,15890.99,15615.0,15765.51,15615.0,15615.0,15615.0
9900,15765.64,15940.33,15765.64,15830.72,15765.64,15765.64,15765.64
9960,15851.5,15887.68,15385.92,15400.0,15851.5,15851.5,15851.5
10020,15489.99,15598.0,14719.41,15075.89,15489.99,15489.99,15489.99
10080,15039.99,15087.49,14591.08,14955.63,15039.99,15039.99,15039.99
10140,14955.75,15046.82,14521.29,14532.98,14955.75,14955.75,14955.75
10200,14532.99,14551.85,13818.07,13844.55,14532.99,14532.99,14532.99
10260,13850.0,14771.99,13850.0,14569.98,13850.0,13850.0,13850.0
10320,14582.0,14627.75,13958.41,14330.01,14582.0,14582.0,14582.0
10380,14355.06,14569.23,14321.01,14525.0,14355.06,14355.06,14355.06
10440,14543.6,14865.33,14522.94,14839.63,14543.6,14543.6,14543.6
10500,14835.01,14944.99,14508.73,14508.73,14835.01,14835.01,14835.01
10560,14441.01,14752.93,14367.85,14694.83,14441.01,14441.01,14441.01
10620,14694.84,14755.52,14238.7,14300.0,14694.84,14694.84,14694.84
10680,14336.43,14336.43,13777.01,14010.15,14336.43,14336.43,14336.43
10740,14010.15,14010.15,13573.01,13801.0,14010.15,14010.15,14010.15
10800,13711.01,13780.0,13211.03,13690.0,13711.01,13711.01,13711.01
10860,13875.84,14219.98,13757.59,14134.16,13875.84,13875.84,13875.84
10920,14093.4,14550.0,13952.0,14414.79,14093.4,14093.4,14093.4
10980,14368.89,14369.0,13666.0,13924.6,14368.89,14368.89,14368.89
11040,13945.73,14200.0,13879.75,13992.08,13945.73,13945.73,13945.73
11100,14010.15,14109.99,13740.16,13755.01,14010.15,14010.15,14010.15
11160,13735.0,13849.99,13539.8,13629.1,13735.0,13735.0,13735.0
11220,13600.0,13725.0,13364.43,13501.02,13600.0,13600.0,13600.0
11280,13501.59,14035.18,13500.01,13883.63,13501.59,13501.59,13501.59
11340,13882.52,13892.73,13697.12,13718.0,13882.52,13882.52,13882.52
11400,13718.01,14100.0,13610.05,14085.02,13718.01,13718.01,13718.01
11460,14085.02,14246.0,14035.0,14221.93,14085.02,14085.02,14085.02
11520,14250.0,14360.0,14080.0,14168.91,14250.0,14250.0,14250.0
11580,14180.0,14180.0,13889.02,14084.0,14180.0,14180.0,14180.0
11640,14026.31,14055.0,13700.0,13827.06,14026.31,14026.31,14026.31
11700,13827.06,14075.0,13735.01,13790.97,13827.06,13827.06,13827.06
11760,13792.17,14270.01,13553.01,14169.0,13792.17,13792.17,13792.17
11820,14169.0,14226.31,14010.0,14119.23,14169.0,14169.0,14169.0
11880,14168.53,14286.27,13930.0,14025.0,14168.53,14168.53,14168.53
11940,14026.29,14278.57,14026.29,14232.01,14026.29,14026.29,14026.29
12000,14232.01,14456.0,14062.04,14455.19,14232.01,14232.01,14232.01
12060,14455.02,14491.0,14200.01,14200.02,14455.02,14455.02,14455.02
12120,14225.0,14389.99,14225.0,14292.33,14225.0,14225.0,14225.0
12180,14316.7,14480.0,14270.0,14421.55,14316.7,14316.7,14316.7
12240,14438.0,14774.0,14438.0,14680.0,14438.0,14438.0,14438.0
12300,14713.45,14713.45,14001.01,14033.1,14713.45,14713.45,14713.45
12360,14072.61,14147.21,13857.42,13939.32,14072.61,14072.61,14072.61
12420,13936.96,14227.53,13936.96,14177.19,13936.96,13936.96,13936.96
12480,14157.79,14378.0,14157.79,14268.75,14157.79,14157.79,14157.79
12540,14268.75,14305.91,14019.24,14199.99,14268.75,14268.75,14268.75
12600,14200.0,14399.49,14188.0,14300.01,14200.0,14200.0,14200.0
12660,14300.01,14310.0,14214.37,14276.44,14300.01,14300.01,14300.01
12720,14288.98,14298.99,14071.01,14071.01,14288.98,14288.98,14288.98
12780,14050.02,14162.0,14000.01,14090.0,14050.02,14050.02,14050.02
12840,14090.0,14159.26,13980.01,14101.04,14090.0,14090.0,14090.0
12900,14103.84,14200.0,14103.84,14171.99,14103.84,14103.84,14103.84
12960,14171.99,14290.0,14171.99,14248.0,14171.99,14171.99,14171.99
13020,14235.02,14235.02,14184.39,14204.01,14235.02,14235.02,14235.02
13080,14210.0,14349.97,14200.0,14269.0,14210.0,14210.0,14210.0
13140,14259.64,14949.92,14258.01,14897.42,14259.64,14259.64,14259.64
13200,14888.02,15300.0,14830.01,15195.0,14888.02,14888.02,14888.02
13260,15202.67,15687.42,15170.0,15351.02,15202.67,15202.67,15202.67
13320,15388.0,15622.92,15317.99,15574.98,15388.0,15388.0,15388.0
13380,15574.99,15574.99,15266.99,15444.01,15574.99,15574.99,15574.99
13440,15444.0,15499.0,15084.99,15084.99,15444.0,15444.0,15444.0
13500,15079.23,15464.24,15070.01,15399.08,15079.23,15079.23,15079.23
13560,15384.5,15484.24,15305.0,15305.01,15384.5,15384.5,15384.5
13620,15318.83,15354.1,15125.0,15170.5,15318.83,15318.83,15318.83
13680,15158.75,15436.9,15100.01,15346.15,15158.75,15158.75,15158.75
13740,15390.49,15475.27,15254.76,15369.27,15390.49,15390.49,15390.49
13800,15366.2,15850.0,15339.49,15850.0,15366.2,15366.2,15366.2
13860,15864.99,15890.0,15671.01,15820.0,15864.99,15864.99,15864.99
13920,15805.0,16146.93,15805.0,16114.99,15805.0,15805.0,15805.0
13980,16100.01,16100.01,15603.89,15709.98,16100.01,16100.01,16100.01
14040,15730.0,15800.0,15650.01,15710.0,15730.0,15730.0,15730.0
14100,15739.99,15923.49,15739.99,15899.0,15739.99,15739.99,15739.99
14160,15888.01,16074.99,15826.66,15880.0,15888.01,15888.01,15888.01
14220,15880.0,15991.19,15730.0,15920.0,15880.0,15880.0,15880.0
14280,15946.99,16034.98,15741.54,15780.01,15946.99,15946.99,15946.99
14340,15780.01,15856.0,15659.99,15790.88,15780.01,15780.01,15780.01
14400,15780.0,15800.0,15666.01,15794.01,15780.0,15780.0,15780.0
14460,15794.01,15995.06,15794.01,15935.01,15794.01,15794.01,15794.01
14520,15935.01,15935.01,15810.0,15854.46,15935.01,15935.01,15935.01
14580,15855.17,15879.0,15781.01,15879.0,15855.17,15855.17,15855.17
14640,15878.99,16488.08,15878.99,16383.89,15878.99,15878.99,15878.99
14700,16373.86,16440.0,16278.0,16440.0,16373.86,16373.86,16373.86
14760,16440.0,16484.62,16375.0,16400.0,16440.0,16440.0,16440.0
14820,16400.0,16442.87,16110.04,16249.99,16400.0,16400.0,16400.0
14880,16265.0,16300.0,16116.0,16116.0,16265.0,16265.0,16265.0
14940,16115.99,16247.92,15829.0,15890.01,16115.99,16115.99,16115.99
15000,15890.01,15982.55,15550.02,15674.99,15890.01,15890.01,15890.01
15060,15758.99,15810.88,15651.01,15744.91,15758.99,15758.99,15758.99
15120,15755.01,16034.63,15755.01,15970.99,15755.01,15755.01,15755.01
15180,15940.0,15961.0,15590.0,15846.22,15940.0,15940.0,15940.0
15240,15868.9,15868.9,15193.83,15288.0,15868.9,15868.9,15868.9
15300,15250.93,15450.02,15100.01,15334.97,15250.93,15250.93,15250.93
15360,15326.01,15434.85,14675.0,14783.02,15326.01,15326.01,15326.01
15420,14780.01,15042.5,14538.99,14918.33,14780.01,14780.01,14780.01
15480,14960.0,15184.32,14903.42,15029.99,14960.0,14960.0,14960.0
15540,15049.97,15249.99,14755.99,14840.0,15049.97,15049.97,15049.97
15600,14954.64,14981.22,14659.24,14755.05,14954.64,14954.64,14954.64
15660,14750.01,15245.0,14734.02,15196.19,14750.01,14750.01,14750.01
15720,15200.54,15450.01,15140.02,15274.99,15200.54,15200.54,15200.54
15780,15290.15,15461.51,15233.17,15360.01,15290.15,15290.15,15290.15
15840,15395.82,15431.12,15105.03,15213.3,15395.82,15395.82,15395.82
15900,15219.98,15442.27,15153.27,15442.27,15219.98,15219.98,15219.98
15960,15485.47,15489.0,14210.35,14450.0,15485.47,15485.47,15485.47
16020,14487.36,14772.57,13999.99,14441.68,14487.36,14487.36,14487.36
16080,14500.54,14760.1,14182.86,14471.65,14500.54,14500.54,14500.54
16140,14521.25,14521.25,13806.01,13880.01,14521.25,14521.25,14521.25
16200,13850.02,14150.42,13850.02,14022.53,13850.02,13850.02,13850.02
16260,14015.54,14350.13,14015.54,14230.04,14015.54,14015.54,14015.54
16320,14234.69,14315.0,14035.01,14294.43,14234.69,14234.69,14234.69
16380,14318.44,14490.0,14244.34,14334.68,14318.44,14318.44,14318.44
16440,14354.83,14424.98,13812.88,13814.01,14354.83,14354.83,14354.83
16500,13847.86,14078.01,13806.11,14078.01,13847.86,13847.86,13847.86
16560,14088.51,14383.61,13939.07,14329.57,14088.51,14088.51,14088.51
16620,14308.39,14464.88,14250.01,14278.96,14308.39,14308.39,14308.39
16680,14280.01,14351.05,13949.97,14350.02,14280.01,14280.01,14280.01
16740,14354.99,14525.0,14287.12,14287.12,14354.99,14354.99,14354.99
16800,14270.01,14330.0,14054.03,14061.02,14270.01,14270.01,14270.01
16860,14097.84,14186.15,13922.62,14113.84,14097.84,14097.84,14097.84
16920,14075.16,14150.18,13549.93,13580.01,14075.16,14075.16,14075.16
16980,13666.84,13975.65,13603.72,13927.05,13666.84,13666.84,13666.84
17040,13927.07,14121.45,13900.01,13926.36,13927.07,13927.07,13927.07
17100,13955.0,13999.99,13750.01,13949.93,13955.0,13955.0,13955.0
17160,13953.08,14236.01,13939.11,14098.61,13953.08,13953.08,13953.08
17220,14090.0,14468.76,14090.0,14450.01,14090.0,14090.0,14090.0
17280,14485.0,14489.0,14293.0,14350.01,14485.0,14485.0,14485.0
17340,14330.68,14393.48,14250.0,14377.23,14330.68,14330.68,14330.68
17400,14396.79,15075.89,14396.79,14975.01,14396.79,14396.79,14396.79
17460,14906.56,14949.99,14812.16,14870.0,14906.56,14906.56,14906.56
17520,14870.0,15037.0,14804.76,14804.77,14870.0,14870.0,14870.0
17580,14804.77,14988.98,14760.51,14922.0,14804.77,14804.77,14804.77
17640,14954.99,15086.0,14901.0,14901.0,14954.99,14954.99,14954.99
17700,14901.01,14901.01,14556.01,14599.0,14901.01,14901.01,14901.01
17760,14605.71,14692.01,14500.0,14550.01,14605.71,14605.71,14605.71
17820,14575.0,14588.0,14200.01,14200.01,14575.0,14575.0,14575.0
17880,14220.03,14453.91,14041.81,14041.81,14220.03,14220.03,14220.03
17940,14069.0,14379.0,14069.0,14359.01,14069.0,14069.0,14069.0
18000,14358.9,14389.0,14125.45,14236.12,14358.9,14358.9,14358.9
18060,14218.19,14319.99,14047.26,14319.99,14218.19,14218.19,14218.19
18120,14334.0,14538.07,14334.0,14517.99,14334.0,14334.0,14334.0
18180,14519.34,14599.99,14348.11,14530.0,14519.34,14519.34,14519.34
18240,14519.24,14870.0,14514.47,14714.53,14519.24,14519.24,14519.24
18300,14709.53,14819.01,14602.81,14622.14,14709.53,14709.53,14709.53
18360,14622.13,14640.0,14540.0,14555.25,14622.13,14622.13,14622.13
18420,14573.01,14650.0,14500.02,14649.81,14573.01,14573.01,14573.01
18480,14649.81,14649.81,14419.91,14441.0,14649.81,14649.81,14649.81
18540,14450.01,14520.5,14380.43,14389.99,14450.01,14450.01,14450.01
18600,14390.0,14674.01,14389.99,14674.01,14390.0,14390.0,14390.0
18660,14682.57,14790.0,14565.04,14565.04,14682.57,14682.57,14682.57
18720,14560.0,14625.79,14303.04,14495.93,14560.0,14560.0,14560.0
18780,14493.11,14545.0,14050.01,14112.03,14493.11,14493.11,14493.11
18840,14030.0,14135.04,13757.19,13970.01,14030.0,14030.0,14030.0
18900,13989.22,14061.02,13804.01,13940.0,13989.22,13989.22,13989.22
18960,13966.7,13966.7,13649.98,13649.98,13966.7,13966.7,13966.7
19020,13659.92,14009.76,13659.92,14009.76,13659.92,13659.92,13659.92
19080,14035.24,14050.0,13950.02,13950.02,14035.24,14035.24,14035.24
19140,13950.01,14069.8,13905.99,14069.8,13950.01,13950.01,13950.01
19200,14071.2,14099.98,13936.21,13936.21,14071.2,14071.2,14071.2
19260,13929.99,13975.0,13850.0,13912.0,13929.99,13929.99,13929.99
19320,13912.0,13931.92,13750.1,13768.0,13912.0,13912.0,13912.0
19380,13750.12,13922.91,13740.01,13890.05,13750.12,13750.12,13750.12
19440,13865.03,13865.03,13500.0,13500.01,13865.03,13865.03,13865.03
19500,13500.0,13500.0,12888.0,13294.95,13500.0,13500.0,13500.0
19560,13299.98,13552.0,12995.01,13320.24,13299.98,13299.98,13299.98
19620,13330.5,13330.5,12952.65,13067.0,13330.5,13330.5,13330.5
19680,13040.0,13110.0,12500.01,12574.99,13040.0,13040.0,13040.0
19740,12569.48,13425.1,12569.48,13283.99,12569.48,12569.48,12569.48
19800,13230.24,13275.37,12857.29,13083.99,13230.24,13230.24,13230.24
19860,13088.0,13472.01,13088.0,13465.0,13088.0,13088.0,13088.0
19920,13407.67,13449.56,13099.0,13240.0,13407.67,13407.67,13407.67
19980,13223.99,13249.99,13075.01,13214.0,13223.99,13223.99,13223.99
20040,13216.0,13290.0,13168.22,13168.22,13216.0,13216.0,13216.0
20100,13110.0,13181.91,12780.7,12839.98,13110.0,13110.0,13110.0
20160,12819.0,13169.99,12687.19,13152.63,12819.0,12819.0,12819.0
20220,13199.98,13347.97,13125.01,13178.0,13199.98,13199.98,13199.98
20280,13140.0,13324.97,13058.97,13309.62,13140.0,13140.0,13140.0
20340,13279.91,13449.95,13120.01,13150.0,13279.91,13279.91,13279.91
20400,13140.0,13170.0,12960.0,13060.0,13140.0,13140.0,13140.0
20460,13085.6,13209.0,12917.61,12917.62,13085.6,13085.6,13085.6
20520,12917.62,13065.99,12817.32,12841.3,12917.62,12917.62,12917.62
20580,12840.01,13140.0,12840.0,13140.0,12840.01,12840.01,12840.01
20640,13182.15,13195.3,12808.01,12849.7,13182.15,13182.15,13182.15
20700,12917.58,12917.58,12727.03,12727.03,12917.58,12917.58,12917.58
20760,12710.01,13020.07,12710.01,13020.07,12710.01,12710.01,12710.01
20820,13080.36,13249.99,13018.61,13140.07,13080.36,13080.36,13080.36
20880,13099.99,13332.85,13079.02,13144.0,13099.99,13099.99,13099.99
20940,13239.72,13239.72,13080.0,13131.01,13239.72,13239.72,13239.72
21000,13131.01,13424.0,13131.01,13376.0,13131.01,13131.01,13131.01
21060,13368.3,13393.55,13230.2,13380.13,13368.3,13368.3,13368.3
21120,13380.13,14169.95,13380.13,14009.96,13380.13,13380.13,13380.13
21180,13970.0,14054.23,13762.0,13979.99,13970.0,13970.0,13970.0
21240,14000.0,14041.87,13837.87,13874.5,14000.0,14000.0,14000.0
21300,13880.0,14040.0,13880.0,13957.32,13880.0,13880.0,13880.0
21360,13961.0,14273.97,13960.24,14168.54,13961.0,13961.0,13961.0
21420,14165.01,14165.01,14049.0,14067.0,14165.01,14165.01,14165.01
21480,14065.12,14095.0,13886.73,13947.0,14065.12,14065.12,14065.12
21540,13947.0,13985.37,13859.0,13863.14,13947.0,13947.0,13947.0
21600,13869.65,13879.74,13574.28,13588.0,13869.65,13869.65,13869.65
21660,13647.16,13668.07,13332.12,13345.71,13647.16,13647.16,13647.16
21720,13373.18,13488.01,13345.73,13438.0,13373.18,13373.18,13373.18
21780,13454.79,13669.94,13406.11,13474.0,13454.79,13454.79,13454.79
21840,13480.01,13640.34,13378.43,13620.0,13480.01,13480.01,13480.01
21900,13607.14,13607.14,13473.34,13508.01,13607.14,13607.14,13607.14
21960,13508.01,13798.0,13431.54,13798.0,13508.01,13508.01,13508.01
22020,13798.0,13888.77,13580.02,13601.29,13798.0,13798.0,13798.0
